date,Automotive products,Basic metals,Business supplies,Chemical,Chemical materials,Chemical products,Clothing,Commercial energy products,Construction supplies,Consumer energy products,Consumer goods,Consumer parts,Durable consumer goods,Durable goods materials,Durable manufacturing,ENS,Electric and gas utilities,Energy materials,Equipment parts,"Equipment, total","Food, beverage, and tobacco",Foods and tobacco,Industrial equipment,Information processing and related equipment,Manufacturing,Materials,Mining,Motor vehicles and parts,Nondurable consumer goods,Nondurable goods materials,Nondurable manufacturing,Nonindustrial supplies,Oil and gas well drilling and manufactured homes,Paper materials,Paper products,Textile materials,Total index,Transit equipment,Non-energy materials
1997-10-01,0.5389051444994368,0.16893865502555339,0.8762049908070739,0.49048919354838594,0.2828857380186934,0.22190213084424293,-0.03465089917115432,0.1482195762894935,0.17365838472427073,0.13215568842947045,1.7837129232678688,0.4702393360818285,0.8639787506401067,3.3265345773492654,6.552453985874589,3.107181618220796,0.297272766018811,-0.005455753104001217,2.4282780406372217,2.05774056732074,0.5414105563934634,0.41491675341026885,0.3108730256552987,1.1413195012739632,8.36368907433872,3.793024138811112,0.06475808972211164,1.1023097662713837,0.9387865296794479,0.5843749456542455,1.4089405195008438,1.0494410509000562,0.050958684757730355,0.04720249911504449,0.20605079982087982,0.04961460504277768,8.653836077256006,0.47881962383659343,3.7984798919151133
1997-11-01,0.5863659335657445,0.26171193491291234,0.7964514715186265,0.49517300512286055,0.2976314484316868,0.22617382762267602,-0.05124683509919861,0.06752190760850349,0.15162636002159907,-0.0007822071768117612,1.463313100178708,0.5200048837589087,0.948205934308136,3.5836787497775946,6.9162536357360604,3.082527036522775,0.12465435225095091,-0.03465775366403913,2.489584210965663,2.1342585346552077,0.3295939162835198,0.21923891502627013,0.3260847926995473,1.1948927243622842,8.433514672251494,4.020170448392979,0.051557354502110415,1.1046104626054816,0.553685435577567,0.613991310630692,1.2187533420248662,0.948268501867567,0.06265471420708585,0.04050890594171348,0.16223690989232237,0.05782771055048344,8.512624010737335,0.4751166035751012,4.054828202057018
1997-12-01,0.414013850269482,0.15286097320525768,0.7912927252418199,0.39940443008555276,0.2522920716643825,0.1734010389227321,-0.04645724299593048,0.06263476420625948,0.22702826401820844,0.01716169170743746,1.2943422107211306,0.41073607209149754,0.7686839264361041,3.4927303201624147,6.686674497286202,3.0327188566363246,0.18756289075387447,0.065643471097058,2.549921428976613,2.012530969770153,0.3758258277759978,0.25796766448874464,0.3208907537114203,1.1764037055627634,8.106754518278406,4.007486333505129,0.06897586751205988,0.8137364893479603,0.5445686685246798,0.5602059348128108,1.1565524088270367,1.0201878868661716,0.061928451544259876,0.0476732398956972,0.1360201146638872,0.06605799574893727,8.280957988374027,0.3766529947873087,3.9418428624080715
1998-01-01,0.3395474965708911,0.2509374416320622,0.7010502145884134,0.494545150575591,0.2487734289364864,0.2678105597417617,-0.04287050932960562,-0.021509992953550675,0.30516780965291684,-0.12416718293591544,1.4809950946257968,0.35450847504271094,0.8440838158575481,3.56121187797759,7.048368341228119,3.205058408375768,-0.23914825675832072,-0.018740412102248923,2.5479306676783,2.199096254969382,0.5786427285784489,0.4525303835342013,0.28825021157381686,1.2639329166207907,8.743901286550877,3.9608832268526113,0.2345091738565298,0.609559365795783,0.6554806403090035,0.5516953234269826,1.4724561566892658,1.005962153406386,0.07507303258479381,0.05718478189184096,0.11505134911478518,0.05032898383063538,8.58347433946034,0.3843327153813158,3.9796236389548603
1998-02-01,0.2478148559698703,0.2439076352067871,0.6280176284809382,0.3835917153319554,0.1279468237010153,0.2946685944441819,-0.057538976425966955,-0.028818444491357773,0.25007808144194926,-0.11012376974091666,1.265800865218205,0.2708078885819354,0.6674320723448931,3.1135067436914845,6.312046511079525,2.9124719978676907,-0.0493125474550797,-0.01812060099457594,2.2912815515307723,2.033197014701843,0.5234325229225246,0.3971920162717449,0.20279160790593193,1.2189981183034686,7.588519000821839,3.3599601198091094,0.054255901360139504,0.43983745373454414,0.6044479607733518,0.3633776852591884,1.0640199156215693,0.8792749831658476,0.07938901421984458,0.023655771882920947,0.09284230074461788,0.027250805138652925,7.476143150007708,0.3866923286852123,3.3780807208036854
1998-03-01,0.1956279452480853,0.1711991214233615,0.6713650323214759,0.29533312416012486,0.06873652293797933,0.27111842905848105,-0.0741606697603391,0.04113205979162695,0.1779952336665884,0.07930022845025869,1.0752557412881463,0.1634917552851342,0.5675910439448127,2.7200974793084316,5.678497937030947,2.6846215423085105,0.41413900937732645,0.17618147912363577,2.131404915283641,1.8336604333161135,0.21679220839096283,0.11967892281832083,0.18586054326438525,1.0857254725876702,6.52770862472612,3.1232847816950233,-0.0352212691346355,0.3056058335186807,0.5097569071980418,0.2657481259897934,0.5893736500358094,0.8509611089923969,0.018082287110113966,0.02872133463450925,0.10231038208215933,0.015467426441950382,6.835942439493192,0.3776325843992573,2.9471033025713878
1998-04-01,0.45790744840464653,0.1422093739751947,0.6558845724649932,0.31574976898871665,0.08404694334833761,0.25879713489313555,-0.0818753990213914,0.011887935293999853,0.2037538928897255,-0.034386788381400094,1.5452056532623717,0.243504642065885,0.7960108005148016,2.6420689378148334,5.72144189033352,2.5720676563117983,0.11705123434752289,0.09013632408392222,1.9800193780816888,1.711040694225306,0.6383508528576837,0.5176366051644573,0.10594212924291883,0.9543649833059951,7.006546255132709,2.9868552434278635,0.040626918818452006,0.7506898593163872,0.7517928027543545,0.2898635857368484,0.980849428146153,0.8610269620864922,0.0008172135682808043,0.027675775634999365,0.10299911601750125,0.0034325914782530925,7.077008185695677,0.49960337271639765,2.8967189193439413
1998-05-01,0.39990776662618294,0.13283459020927452,0.6941763781270746,0.2790987676392791,0.05666055517887718,0.21821895317555626,-0.07344857728432566,0.028479629382979432,0.24463086933838304,-0.06820651550106274,1.4276771145555,0.32167438880744315,0.7658721053938642,2.5662248863900894,5.5982007433797385,2.6223226983653407,0.42668572464104754,0.3208130138345092,1.7819695967764202,1.681784357820095,0.626926029608545,0.515773218281016,0.08653623710558299,0.858836255450581,6.851917225406968,3.159835709871667,-0.006858346528163937,0.671710039370079,0.6636173766426978,0.2774326157088591,0.9543622034271686,0.9405383405452455,-0.00018462124757634858,0.039247542559458996,0.08930428502192744,4.549946616580014e-06,7.188999827918208,0.5175139853297185,2.8390226960371576
1998-06-01,-0.07654102365947729,0.013468825665356343,0.6895596998980027,0.3644592565634433,0.0896707558899762,0.30841974139684275,-0.06970552158298116,0.034731167617588016,0.236674962491167,0.1454453745330711,1.164316873516748,-0.08755009779890233,0.2128371911839109,1.92550307218955,4.252212789499357,2.4149793728893307,0.6360542814081095,0.231113044308632,1.7581048135169648,1.4875983023068002,0.5553629706734552,0.463752609237151,0.1308740881099003,0.795224981313845,5.574673910325588,2.4980493765472103,-0.07741954077817237,-0.28162857439137895,0.9445915327308053,0.3131745183896014,0.9808296291315673,0.9273810705825305,-0.013127321485750848,0.08460319660537446,0.08825940382875191,0.00397169108125089,6.058575229559682,0.3620837826523779,2.2669363322385783
1998-07-01,-0.328927109592751,0.06808383126550864,0.6720020799708792,0.14550625534514366,-0.025033814363746024,0.23916719813714865,-0.05821639841551299,0.03419199748532214,0.26497420010059153,0.1515931108283054,0.6583040542385187,-0.36825707599510094,-0.08768781252039927,1.6061258659380695,3.4831369888659527,2.2587999487311934,0.4656238526946933,0.058831901014075864,1.8526095392924795,1.3216741926977231,0.39313612756023325,0.304315899009815,0.06885232154047764,0.7327365534219061,4.48675929015948,1.8667040260899483,-0.13135757935599598,-0.876894425005229,0.7458240417774183,0.16998254789552678,0.645131339104595,0.9371257560334704,-0.023780098516366997,0.07288786882186951,0.08835818282535726,-0.012198759244042793,4.755871384932742,0.25765304224432467,1.8078721250758725
1998-08-01,0.3800927400934918,0.0255230017958623,0.698145471272766,0.09720430070918382,-0.04389432893555255,0.18788842532303848,-0.07853912464401448,0.10562733952028508,0.24497792898783102,0.10831928645213368,1.2189287574328447,0.17314401875005073,0.6287437061990697,2.181314640710971,4.884019605983542,2.3791808793739646,0.4336728558556162,0.015393147163431648,1.7661178972608098,1.4350114054453793,0.33929750174946754,0.26938462537853747,-0.019994002026342023,0.7441163651072866,5.610732403488362,2.2759633323111674,-0.11420838321386201,0.5585041357674057,0.5968205086548142,0.10386411966811615,0.4773131800134496,0.9441694739285854,-0.03466414341580315,0.04528591900794434,0.09788520689874483,0.0001712337656643201,5.865515150473688,0.661852945386663,2.2605701851477358
1998-09-01,0.3635882623462882,-0.05468335494393465,0.5896399856775425,-0.11840087790536404,-0.1433072898062753,0.06157642028655856,-0.08442996912418572,0.07358307962560244,0.21050209096210978,0.08789918138100643,0.8302549617357418,0.21195292184960274,0.5970411878410976,2.0705139517776887,4.625882343305738,2.132639403481392,0.4952373808543028,-0.0398095814795167,1.7493653579285844,1.3324666523354052,0.17438617047059882,0.10896605483122121,-0.12111347083586091,0.7152056334713853,4.719564546448366,1.9010674637264584,-0.27933568271437403,0.6047295597484276,0.24560773266891228,-0.0901969601999961,-0.03405978197427863,0.8001727511459867,-0.03586729036956369,0.016109463419136147,0.054741428227387944,-0.035616933738852885,4.848836473856544,0.6274747389915991,1.9408770452059751
1998-10-01,0.46672592286917775,-0.06268841001184221,0.4694840039902272,-0.08303239403036806,-0.13568581032694857,0.047565765948657836,-0.082748625575918,-0.01364521244223041,0.22303238052702085,-0.06147232970037485,0.5339805849786801,0.2721279747724898,0.6666830263045456,2.116448564416475,4.722102760886064,2.0192920766792732,0.2252462916977998,0.09720427413914472,1.7468291977519161,1.3278470248887655,-0.022223923270796093,-0.07146851593311837,-0.15223335151647385,0.7142137178632382,4.671596567009116,2.090500833034362,-0.2001748628242709,0.7444092226902957,-0.10401932794923495,-0.08682212849329256,-0.12221721356123566,0.6914450517905077,-0.02827123556008749,0.015190161635772602,0.06173045876045438,-0.03058942658140831,4.637794383238925,0.6591328701570599,1.9932965588952172
1998-11-01,0.31403429762130297,-0.13625267847312883,0.4718728115240091,-0.06997177533220879,-0.12396104792501271,0.05540009819914195,-0.08213987433280082,0.04428708403406506,0.21927359126908932,-0.14279624781904954,0.2992950864957719,0.10838039320962849,0.46595983821495907,1.8481439234827857,3.969145612851105,1.7666522117288115,0.002171190806466522,0.012681208854774901,1.7633444131676297,1.0763123605063791,0.014008871720389868,-0.026778299770905976,-0.19485903224064383,0.6693324398673914,3.950202211779952,1.680703714648617,-0.16319076247689993,0.4307733244279882,-0.14582612869167685,-0.14636062134555622,-0.16021440942219184,0.6903398512224325,-0.03783723646572733,-0.021646625348573645,0.059545863664933765,-0.049078265380624875,3.741486019967022,0.5063624569556529,1.668022505793842
1998-12-01,0.42918539871048755,-0.0856005285793229,0.4239421749144827,-0.07276627420232999,-0.15651742912177846,0.10104504099118555,-0.0747916898720121,0.018233088128405725,0.22053276755321125,-0.12209381770769212,0.4307957721027436,0.2145963710035722,0.5759848569314017,2.0259362262782563,4.13457250356174,1.6224260246287328,0.058262767149064594,-0.05176391585311291,1.809077335862109,0.9774185549267567,-0.09033221128736416,-0.09207949898033665,-0.18301627942525248,0.6953716733606373,4.061771638917217,1.7148224517282964,-0.2827238125953918,0.6145802068069347,-0.11789636681562217,-0.20108275121095123,-0.20684285928522594,0.6450074697019761,-0.04587732786841968,-0.015293917948171884,0.07952640171184008,-0.060846958654873814,3.7695732652959,0.48782563942238805,1.7665863675814093
1999-01-01,0.47039821435139184,-0.0891866214628259,0.5300939153802867,-0.11671027985371316,-0.1703936996442922,0.03889363389125557,-0.07054089017912463,0.10803157341689512,0.16329019684453408,0.225511173903606,0.6289729815124043,0.20332576241297912,0.5683454498127858,1.8819373221220248,3.7029752890501006,1.4473789887428692,0.6363353671566992,0.01087342833989641,1.726122623819235,0.7518923673355385,-0.1872899491628974,-0.18668808179814245,-0.21633858182339522,0.7252540931845936,3.6244969102459152,1.6681531407576546,-0.40006424725893097,0.6687461828408683,0.07675285793052908,-0.18193088569943802,-0.2523007357386667,0.6954866214073306,-0.06060682766120774,0.015496768239915859,0.07811627159686267,-0.056172097746693135,3.763083805136991,0.3648913633653294,1.6572797124177583
1999-02-01,0.5411423141914191,-0.1840309519917168,0.5185232419097614,0.06505804897969072,-0.04033164831938882,0.07514320377219309,-0.05158728515959568,0.1127354882110952,0.13939893378174864,0.08154505723204934,0.8119357409613847,0.262987248586827,0.6854392859332415,2.018299281137026,3.9911188884133377,1.453203605945924,0.36990619028077526,0.010760214913452762,1.9301241643559357,0.7928448329652185,-0.048853669706274985,-0.03866226794973972,-0.19439462902345897,0.7729573327076803,4.309524620495045,1.9383419240842472,-0.37125459053232135,0.838992080019331,0.1482519783859175,-0.04673644389989128,0.17798667395325363,0.6603587729807053,-0.0749269007331333,0.004159287446429031,0.07076205872762546,-0.0291045909187474,4.225398806274816,0.2860290959346319,1.9275817091707945
1999-03-01,0.5190059449830745,-0.03210268620366419,0.5105195101211446,0.12899692366312737,0.02102943140518677,0.046191584222149605,-0.05742274710635688,0.09616810445529753,0.12632019649436227,0.12633865021755653,0.7537082339845849,0.3189510833741413,0.6524788759230783,2.3372901723783523,4.165446899599829,1.3823001575045208,0.38120629025489533,-0.030809555355504538,2.0113419587763697,0.7451844733560543,-0.0970760482014712,-0.08354335794107624,-0.21995894955079467,0.8883516362696877,4.459259252515497,2.2685180962668,-0.3416533047035372,0.8351841013243348,0.1199734720768897,0.026861941230786338,0.171301565756126,0.6371156841484665,-0.06539070251240199,0.017214143871243943,0.08696262158962849,-0.027345907094601964,4.425125461604007,0.17501684568766723,2.2993276516223045
1999-04-01,0.5176712447788734,-0.06645476520721286,0.49508362977051595,0.10925401327279116,-0.004182503484099593,0.05481056194251687,-0.04119174457335029,0.10462035685546162,0.12212258037601594,0.15996293053077407,0.5380917861617686,0.3960066324554273,0.7338826555334432,2.5063452112739655,4.415632839956994,1.3701408234005996,0.40007569949857785,-0.01694768486558646,2.1697952804244864,0.7523350444565805,-0.4031448654658378,-0.3824101055837727,-0.142349896063282,1.0158171780951675,4.36931632411572,2.3784646410536867,-0.3831667298483864,0.8774865738922919,-0.15975154823457005,-0.027038222070046296,-0.07806020895968475,0.6178057789440191,-0.06829906356210316,0.013922366814841823,0.05854338003353353,-0.009795437907920191,4.307254602909483,0.12469403342265431,2.395412325919273
1999-05-01,0.5961109911400337,-0.061358752534440515,0.4369131051702706,0.21777340439360393,0.08008296576597844,0.06527629044894277,-0.046066160031535776,0.05596957075688739,0.07347862052554001,0.10122898744333195,0.7026457489918648,0.3520644374113132,0.7597544770404798,2.5108076737320535,4.3688313000141505,1.2852330918720052,0.14771084232661646,-0.15869319614147842,2.1911191052953303,0.7735417084192066,-0.22331290740352466,-0.20560801903672546,-0.1281665120747954,1.0505937452874565,4.614720778424197,2.2632591587335513,-0.39476418273351443,0.9119598265347195,-0.025269195644876,0.0075503963023798495,0.1913811789924949,0.5116913834527986,-0.058929355503237225,-0.015459834428503526,0.05915808967304834,-0.020209211472538607,4.27940147673862,0.05328489623277935,2.42195235487503
1999-06-01,1.0276472737479363,0.017156902796844467,0.44828914862834035,0.07434471444479801,0.121740335579727,-0.03135185005246963,-0.06292104252646977,0.07055543392293143,0.09614530784782256,0.03415637705833238,0.7299637276808036,0.7406965050560625,1.1266072039266448,3.0829802906657906,5.165090428385801,1.2458517262495654,0.1311948424364807,-0.14641776244462743,2.2911211217290344,0.7003168745314098,-0.30106258848614065,-0.2923937183434214,-0.15989361034602256,1.0443698478367576,5.059886237297866,2.840067614830709,-0.29746403395692134,1.8152764406698212,-0.30888169602324306,0.04278744421303099,-0.06883614045904307,0.5455348517181555,-0.050420549524450006,-0.011071947630317025,0.04788755409724792,-0.029472830322352213,4.826418688874012,0.0815621839440779,2.9864853772753364
