date,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SL,RXI_N.B.SZ,RXI_N.B.TA,RXI_N.B.TH,RXI_N.B.VES
2017-07-21,0.7911,1.1655,0.7437,1.2968,3.1218,1.2545,6.7663,6.3802,7.8091,64.38,111.18,1117.47,4.282,17.563,8.0279,8.2491,12.9425,1.3628,153.6,0.9468,30.41,33.45,9.975
2017-07-24,0.7926,1.1642,0.743,1.3028,3.1473,1.2519,6.7488,6.3861,7.8068,64.39,111.1,1113.82,4.276,17.6835,8.0136,8.2205,12.965,1.3616,153.45,0.9456,30.34,33.39,9.975
2017-07-25,0.7949,1.1656,0.7424,1.3046,3.1617,1.2512,6.7495,6.3803,7.8082,64.38,111.57,1117.02,4.28,17.763,7.9765,8.2025,13.025,1.3611,153.45,0.9496,30.32,33.44,9.975
2017-07-26,0.7922,1.1632,0.7431,1.3048,3.1596,1.2506,6.753,6.392,7.8122,64.32,112.1,1117.76,4.2825,17.756,7.9595,8.2301,13.0275,1.3612,153.55,0.958,30.36,33.48,9.975
2017-07-27,0.7962,1.1656,0.7491,1.3065,3.1527,1.2529,6.741,6.3793,7.809,64.11,111.62,1115.15,4.276,17.6915,7.9578,8.2297,13.025,1.3598,153.65,0.9656,30.18,33.33,9.975
2017-07-28,0.7991,1.1754,0.7506,1.3124,3.1424,1.2436,6.7362,6.3252,7.8096,64.11,110.87,1121.49,4.2795,17.7535,7.9174,8.1177,13.0225,1.3571,153.7,0.9685,30.26,33.37,9.975
2017-07-31,0.7988,1.1826,0.7503,1.3196,3.1338,1.249,6.724,6.2876,7.81,64.18,110.38,1121.86,4.28,17.859,7.8922,8.0752,13.2225,1.3559,153.5,0.965,30.2,33.28,9.975
2017-08-01,0.7974,1.1799,0.7474,1.3206,3.1143,1.254,6.717,6.3026,7.8121,64.06,110.33,1121.09,4.284,17.8085,7.9235,8.1124,13.215,1.3579,153.1,0.9655,30.24,33.28,9.975
2017-08-02,0.7983,1.1861,0.7445,1.3236,3.1165,1.2544,6.72,6.2702,7.8169,63.64,110.43,1121.55,4.284,17.82,7.8677,8.0958,13.21,1.3585,153.45,0.9684,30.22,33.25,9.975
2017-08-03,0.7945,1.188,0.7438,1.3144,3.1209,1.2563,6.715,6.261,7.8172,63.67,110.12,1127.73,4.277,17.8845,7.8803,8.0922,13.3925,1.3588,153.4,0.969,30.19,33.25,9.975
2017-08-04,0.7924,1.1754,0.7414,1.3036,3.1176,1.2639,6.7272,6.3295,7.819,63.64,110.76,1128.02,4.277,17.865,7.955,8.1615,13.46,1.3604,153.4,0.9721,30.18,33.29,9.975
2017-08-07,0.7905,1.1788,0.7353,1.3021,3.1247,1.2684,6.7207,6.3108,7.8223,63.83,110.76,1127.39,4.282,17.966,7.9453,8.1597,13.27,1.3634,153.4,0.9728,30.21,33.29,9.975
2017-08-08,0.7905,1.1724,0.7328,1.2968,3.1295,1.2658,6.7049,6.3453,7.8234,63.69,110.74,1125.6,4.284,17.9135,7.9578,8.1928,13.2,1.3638,153.25,0.9766,30.18,33.28,9.975
2017-08-09,0.7872,1.1748,0.7317,1.2997,3.1498,1.2711,6.672,6.332,7.8173,63.86,110.04,1138.69,4.287,17.9835,7.9602,8.1879,13.455,1.3643,153.2,0.9649,30.24,33.23,9.975
2017-08-10,0.7888,1.1751,0.7276,1.2978,3.1518,1.2705,6.646,6.3285,7.8163,64.05,109.37,1144.36,4.29,17.874,7.9446,8.1475,13.355,1.3634,153.25,0.9647,30.34,33.25,9.975
2017-08-11,0.788,1.1811,0.7305,1.2988,3.1639,1.2689,6.6612,6.2965,7.8191,64.14,109.06,1141.57,4.2935,17.838,7.9482,8.1405,13.47,1.3615,153.0,0.962,30.35,33.22,9.975
2017-08-14,0.7864,1.1786,0.7297,1.2975,3.176,1.2698,6.6695,6.31,7.8211,64.08,109.48,1137.22,4.292,17.7685,7.937,8.1107,13.2975,1.3619,153.1,0.9714,30.28,33.24,9.975
2017-08-15,0.7822,1.1736,0.7241,1.2862,3.1942,1.2745,6.6845,6.3363,7.8237,64.12,110.42,1135.47,4.294,17.8365,7.9603,8.0847,13.3075,1.3671,153.15,0.9718,30.32,33.28,9.975
2017-08-16,0.7882,1.1703,0.7263,1.286,3.1635,1.2708,6.69,6.3549,7.8217,64.16,110.8,1137.75,4.297,17.729,7.953,8.1177,13.21,1.3676,153.2,0.9744,30.32,33.27,9.975
2017-08-17,0.7918,1.1736,0.7308,1.2888,3.1585,1.265,6.673,6.3357,7.8232,64.15,109.88,1138.23,4.294,17.747,7.9504,8.1152,13.1825,1.3647,153.25,0.9633,30.32,33.24,9.975
2017-08-18,0.7933,1.1748,0.7329,1.2847,3.1548,1.2585,6.67,6.3295,7.8233,64.1,109.32,1139.83,4.288,17.756,7.9074,8.1082,13.1525,1.3634,153.25,0.9642,30.33,33.2,9.975
2017-08-21,0.7936,1.1814,0.7326,1.2903,3.1436,1.2587,6.663,6.2959,7.8252,64.1,108.89,1137.14,4.2855,17.646,7.8975,8.0693,13.155,1.3611,153.1,0.9629,30.31,33.24,9.975
2017-08-22,0.7913,1.1762,0.7292,1.2834,3.1505,1.2559,6.66,6.3233,7.8263,64.07,109.4,1131.79,4.279,17.64,7.9137,8.1034,13.21,1.3616,152.9,0.9668,30.28,33.24,9.975
2017-08-23,0.7893,1.1802,0.7208,1.2787,3.1521,1.2558,6.6569,6.3019,7.8259,64.04,109.14,1128.59,4.278,17.707,7.8776,8.0753,13.2075,1.3619,152.9,0.9667,30.26,33.34,9.975
2017-08-24,0.7905,1.1801,0.7215,1.2802,3.1428,1.2528,6.66,6.3018,7.8239,64.04,109.34,1127.8,4.278,17.705,7.8415,8.0584,13.2,1.3613,152.9,0.9646,30.24,33.34,9.975
2017-08-25,0.7929,1.1874,0.7232,1.2873,3.1463,1.2494,6.6465,6.2655,7.8215,64.0,109.24,1121.73,4.2715,17.614,7.7775,7.9963,13.0325,1.3558,152.9,0.9574,30.09,33.25,9.975
2017-08-28,0.7956,1.1973,0.7249,1.2927,3.1577,1.2492,6.6084,6.213,7.8229,63.9,109.22,1117.75,4.266,17.825,7.7583,7.9591,13.0425,1.3546,152.9,0.9554,30.13,33.18,9.975
2017-08-29,0.7973,1.2025,0.7271,1.2937,3.1656,1.2517,6.5945,6.1863,7.8244,64.02,109.02,1122.5,4.2655,17.871,7.7233,7.9132,12.945,1.352,152.8,0.948,30.07,33.17,9.975
2017-08-30,0.7905,1.1927,0.721,1.2934,3.1592,1.2608,6.5918,6.2378,7.8254,63.98,110.2,1122.05,4.269,17.7441,7.7834,7.9635,12.98,1.3562,152.75,0.9583,30.13,33.18,9.975
2017-08-31,0.7932,1.1894,0.717,1.2888,3.1454,1.2515,6.5888,6.253,7.8267,63.93,110.06,1122.36,4.269,17.7875,7.7723,7.955,12.9925,1.3565,152.7,0.961,30.13,33.17,9.975
2017-09-01,0.798,1.1878,0.7167,1.2972,3.1308,1.2372,6.5552,6.2609,7.8241,64.02,110.09,1119.12,4.269,17.7835,7.7916,7.9911,12.925,1.3565,152.7,0.9626,30.06,33.15,9.975
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05,0.801,1.1911,0.7252,1.3013,3.123,1.2355,6.5345,6.2453,7.8253,64.12,108.94,1130.01,4.2585,17.8325,7.7775,7.964,12.895,1.3524,152.35,0.9577,30.05,33.15,9.975
2017-09-06,0.8016,1.1943,0.7222,1.3073,3.1085,1.221,6.5221,6.2287,7.8256,64.06,108.75,1132.49,4.237,17.798,7.7713,7.9506,12.7625,1.3492,152.6,0.9537,30.08,33.14,9.975
2017-09-07,0.8038,1.2028,0.7236,1.3094,3.099,1.2132,6.483,6.1861,7.8138,64.01,108.26,1125.49,4.208,17.704,7.7479,7.9435,12.855,1.3403,152.6,0.9498,29.93,33.07,9.975
2017-09-08,0.8071,1.2041,0.7279,1.3211,3.0942,1.2131,6.4773,6.1788,7.8112,63.78,107.72,1133.08,4.192,17.7245,7.7414,7.9361,12.92,1.3391,152.7,0.9456,30.05,33.11,9.975
2017-09-11,0.8024,1.1964,0.725,1.3173,3.089,1.2136,6.5254,6.2179,7.8113,63.93,109.03,1129.75,4.195,17.647,7.8436,8.0063,12.9525,1.3455,152.75,0.9533,30.01,33.11,9.975
2017-09-12,0.8042,1.1968,0.7297,1.328,3.1093,1.2154,6.5334,6.2158,7.8106,64.03,110.01,1126.56,4.206,17.751,7.8267,7.9619,12.9975,1.3468,152.8,0.9596,30.04,33.11,9.975
2017-09-13,0.7987,1.1898,0.7234,1.3218,3.1372,1.2192,6.54,6.2524,7.8123,64.0,110.58,1129.37,4.19,17.7865,7.8898,8.0295,13.155,1.3494,152.95,0.9639,30.05,33.12,9.975
2017-09-14,0.798,1.1886,0.7209,1.3398,3.129,1.2207,6.552,6.2596,7.812,64.12,110.66,1132.59,4.204,17.722,7.8986,8.0116,13.16,1.3495,152.85,0.966,30.1,33.07,9.975
2017-09-15,0.8007,1.1959,0.7289,1.3578,3.1263,1.2183,6.55,6.2223,7.818,64.1,110.84,1130.68,4.188,17.6865,7.8427,7.9589,13.16,1.3453,152.85,0.9594,30.06,33.07,9.975
2017-09-18,0.7966,1.1938,0.7261,1.3485,3.1288,1.2231,6.5725,6.2329,7.8164,64.15,111.48,1127.07,4.187,17.758,7.8294,7.9673,13.2875,1.3481,152.95,0.963,30.14,33.1,9.975
2017-09-19,0.8014,1.198,0.7323,1.3517,3.132,1.2262,6.58,6.2112,7.8046,64.3,111.49,1128.83,4.19,17.7675,7.8067,7.9585,13.3325,1.347,153.1,0.9628,30.12,33.06,9.975
2017-09-20,0.807,1.1998,0.7388,1.3564,3.1198,1.2267,6.57,6.2026,7.7995,64.29,111.5,1125.53,4.186,17.6895,7.8066,7.9472,13.2325,1.3437,152.6,0.9617,30.08,33.05,9.975
2017-09-21,0.794,1.1946,0.7318,1.3576,3.1358,1.2328,6.5861,6.2277,7.8062,64.8,112.3,1130.87,4.196,17.825,7.8006,7.9705,13.2575,1.3493,152.7,0.9692,30.19,33.1,9.975
2017-09-22,0.7975,1.1969,0.7343,1.3531,3.1257,1.2305,6.5899,6.2158,7.8082,64.79,112.01,1130.39,4.196,17.7355,7.7833,7.9536,13.19,1.3435,152.7,0.9694,30.16,33.06,9.975
2017-09-25,0.7937,1.1852,0.7267,1.3457,3.1496,1.2347,6.6189,6.2783,7.8135,65.12,111.64,1134.59,4.202,17.905,7.8325,8.0486,13.35,1.3513,152.95,0.9682,30.25,33.1,9.975
2017-09-26,0.788,1.1772,0.719,1.3422,3.1703,1.2379,6.6371,6.3208,7.8128,65.46,112.16,1136.29,4.205,18.007,7.9091,8.1471,13.3875,1.3559,152.95,0.9706,30.23,33.21,9.975
2017-09-27,0.7866,1.1747,0.7218,1.3401,3.1915,1.2402,6.64,6.3339,7.809,65.71,112.76,1141.62,4.22,18.101,7.9495,8.1508,13.5375,1.3588,153.05,0.9745,30.31,33.29,9.975
2017-09-28,0.7831,1.1776,0.7213,1.3435,3.1865,1.2473,6.6591,6.3189,7.8093,65.46,112.66,1145.08,4.23,18.237,7.953,8.1411,13.5275,1.3587,153.05,0.971,30.37,33.4,9.975
2017-09-29,0.784,1.1813,0.7225,1.3402,3.164,1.2509,6.6533,6.2991,7.811,65.3,112.64,1142.57,4.219,18.148,7.9629,8.1538,13.51,1.3573,153.05,0.9688,30.33,33.3,9.975
2017-10-02,0.7825,1.1745,0.7201,1.3268,3.1585,1.2507,6.6533,6.3368,7.8098,65.28,112.6,1146.18,4.232,18.211,7.999,8.1595,13.59,1.361,153.05,0.9737,30.38,33.4,9.975
2017-10-03,0.7828,1.1759,0.7155,1.3251,3.1428,1.2498,6.6533,6.3293,7.8106,65.48,112.8,1140.5,4.2375,18.211,7.9695,8.1252,13.66,1.3614,153.2,0.9734,30.44,33.39,9.975
2017-10-04,0.7856,1.176,0.7159,1.3268,3.1237,1.2479,6.6533,6.3289,7.8065,65.02,112.84,1140.44,4.226,18.2175,7.9419,8.0959,13.59,1.3618,153.2,0.9756,30.43,33.36,9.975
2017-10-05,0.78,1.1706,0.7118,1.3132,3.1359,1.2548,6.6533,6.3575,7.8092,65.14,112.74,1139.03,4.227,18.3145,7.9948,8.1354,13.6325,1.3635,153.2,0.9792,30.33,33.38,9.975
2017-10-06,0.7765,1.1732,0.7092,1.3063,3.1566,1.2543,6.6533,6.3439,7.8057,65.39,112.68,1143.46,4.236,18.5165,8.0051,8.1198,13.73,1.3651,153.2,0.9777,30.36,33.43,9.975
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,0.7788,1.1804,0.7077,1.3215,3.1747,1.2495,6.5712,6.3041,7.8037,65.24,112.15,1132.08,4.217,18.6605,7.939,8.0743,13.6425,1.3555,153.4,0.9744,30.28,33.22,9.975
2017-10-11,0.7781,1.1847,0.7077,1.321,3.1649,1.2511,6.587,6.2831,7.8056,65.15,112.35,1131.04,4.22,18.695,7.9212,8.0534,13.555,1.3553,153.4,0.9732,30.23,33.17,9.975
2017-10-12,0.7827,1.184,0.7126,1.3174,3.1699,1.247,6.5855,6.2866,7.8085,65.05,112.38,1129.71,4.22,18.7625,7.8928,8.1051,13.4575,1.3531,153.7,0.976,30.17,33.1,9.975
2017-10-13,0.7885,1.1837,0.7186,1.3304,3.1542,1.2494,6.5785,6.2878,7.8073,64.7,111.94,1125.01,4.22,18.889,7.8789,8.099,13.26,1.3505,153.7,0.9745,30.13,33.06,9.975
2017-10-16,0.7859,1.181,0.7181,1.3285,3.1642,1.2531,6.5885,6.3028,7.807,64.7,111.72,1127.72,4.2155,19.0915,7.8818,8.1015,13.2775,1.3515,153.55,0.9735,30.14,33.04,9.975
2017-10-17,0.7833,1.1754,0.7167,1.3182,3.1803,1.2567,6.622,6.3333,7.8077,65.02,112.32,1129.86,4.222,19.0405,7.9507,8.1608,13.425,1.3566,153.6,0.9804,30.18,33.11,9.975
2017-10-18,0.7838,1.1775,0.7138,1.3183,3.1777,1.2473,6.625,6.3219,7.807,65.06,112.94,1130.94,4.222,18.9125,7.9675,8.1522,13.5675,1.3578,153.6,0.9817,30.2,33.14,9.975
2017-10-19,0.7878,1.1842,0.7024,1.3181,3.1753,1.2487,6.6126,6.2845,7.8006,64.99,112.54,1129.06,4.222,18.839,7.9498,8.1393,13.5375,1.3562,153.6,0.9751,30.23,33.12,9.975
2017-10-20,0.7812,1.177,0.6959,1.3179,3.1875,1.2618,6.6185,6.3232,7.8027,65.03,113.5,1130.69,4.224,19.017,7.9941,8.1729,13.675,1.3613,153.65,0.9844,30.22,33.19,9.975
2017-10-23,0.7807,1.1762,0.6975,1.3201,3.2122,1.2644,6.638,6.329,7.8037,65.02,113.66,1129.73,4.236,19.0695,7.9849,8.1885,13.735,1.3619,153.6,0.9862,30.25,33.19,9.975
2017-10-24,0.778,1.1766,0.6896,1.3124,3.2508,1.266,6.6335,6.3262,7.8042,65.1,113.92,1128.36,4.232,19.176,7.9927,8.2044,13.735,1.3622,153.75,0.989,30.28,33.17,9.975
2017-10-25,0.7694,1.1802,0.6871,1.3252,3.2519,1.2799,6.635,6.3062,7.8035,64.92,113.7,1126.49,4.234,19.1,8.0304,8.2228,14.07,1.3614,153.8,0.9888,30.24,33.18,9.975
2017-10-26,0.7688,1.17,0.686,1.3181,3.253,1.2821,6.6392,6.3605,7.8026,64.84,113.72,1123.0,4.2325,19.0545,8.1356,8.3177,14.1725,1.3635,153.55,0.995,30.22,33.19,9.975
2017-10-27,0.766,1.158,0.6871,1.3108,3.2731,1.2871,6.6498,6.4248,7.8044,65.04,113.82,1124.79,4.241,19.1785,8.1811,8.3803,14.1725,1.3672,153.5,0.999,30.23,33.26,9.975
2017-10-30,0.7678,1.1626,0.6869,1.3195,3.2599,1.2835,6.6498,6.3995,7.7996,64.83,113.26,1124.79,4.241,19.1655,8.1623,8.3602,14.03,1.361,153.5,0.9969,30.23,33.26,9.975
2017-10-31,0.7668,1.1648,0.685,1.3281,3.2705,1.2894,6.6328,6.3982,7.8015,64.75,113.63,1115.68,4.2315,19.129,8.1634,8.3612,14.1325,1.3622,153.55,0.9968,30.12,33.23,9.975
2017-11-01,0.7676,1.1618,0.6896,1.3257,3.2697,1.289,6.6018,6.4058,7.8012,64.56,114.04,1110.03,4.23,19.135,8.1596,8.4017,14.08,1.3608,153.65,1.0014,30.13,33.11,9.975
2017-11-02,0.7722,1.1672,0.6922,1.3068,3.2671,1.2808,6.6068,6.3749,7.8025,64.57,113.84,1111.54,4.229,19.0065,8.1392,8.3849,14.0175,1.3591,153.55,0.9977,30.19,33.08,9.975
2017-11-03,0.765,1.1616,0.6909,1.3067,3.3075,1.2769,6.636,6.4071,7.8023,64.56,114.25,1114.86,4.234,19.189,8.1796,8.434,14.215,1.3636,153.55,1.0002,30.21,33.17,9.975
2017-11-06,0.7673,1.16,0.6914,1.3145,3.2782,1.274,6.6311,6.416,7.8029,64.62,113.9,1110.09,4.23,19.08,8.1482,8.4036,14.1525,1.3627,153.55,0.999,30.16,33.11,9.975
2017-11-07,0.7637,1.1577,0.69,1.3152,3.2776,1.2791,6.638,6.4287,7.8042,65.03,113.9,1113.1,4.2285,19.142,8.182,8.4021,14.235,1.3646,153.35,0.9996,30.19,33.12,9.975
2017-11-08,0.7677,1.1591,0.6921,1.3108,3.256,1.2727,6.6249,6.4214,7.7955,64.94,113.62,1111.14,4.228,19.0705,8.167,8.3826,14.1205,1.3615,153.3,0.9997,30.15,33.1,9.975
2017-11-09,0.7668,1.1648,0.6952,1.3133,3.2513,1.2693,6.6378,6.387,7.7997,64.96,113.4,1118.13,4.205,19.067,8.129,8.3683,14.2525,1.3592,153.5,0.9958,30.2,33.09,9.975
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,0.7622,1.1656,0.6898,1.3101,3.294,1.2735,6.6385,6.3837,7.8013,65.46,113.62,1119.96,4.19,19.1675,8.1774,8.3942,14.4925,1.3623,153.6,0.9975,30.18,33.06,9.975
2017-11-14,0.7628,1.1764,0.6883,1.3128,3.3031,1.2731,6.635,6.3244,7.8033,65.41,113.5,1113.65,4.1925,19.1455,8.2016,8.4188,14.3875,1.3597,153.55,0.9914,30.13,33.05,9.975
2017-11-15,0.7576,1.1794,0.6873,1.3165,3.3132,1.2783,6.62,6.3096,7.8064,65.26,113.15,1103.9,4.173,19.2565,8.2538,8.4436,14.395,1.3576,153.75,0.9902,30.06,33.0,9.975
2017-11-16,0.759,1.1772,0.6861,1.3197,3.2756,1.2736,6.6273,6.3217,7.8097,65.32,112.89,1094.49,4.175,19.1005,8.2095,8.4038,14.185,1.3558,153.6,0.9926,30.05,32.91,9.975
2017-11-17,0.7563,1.1799,0.6812,1.3222,3.2629,1.2785,6.6245,6.3064,7.8116,65.01,111.98,1093.15,4.16,18.9275,8.2431,8.4375,13.97,1.3539,153.6,0.9882,30.05,32.81,9.975
2017-11-20,0.7551,1.1741,0.6812,1.3241,3.2573,1.2795,6.6245,6.338,7.8118,65.1,112.49,1093.15,4.16,19.032,8.2813,8.4803,14.045,1.3572,153.6,0.9923,30.05,32.81,9.975
2017-11-21,0.7582,1.1741,0.6836,1.3232,3.2447,1.2768,6.6265,6.3383,7.8109,64.91,112.46,1088.1,4.138,18.8045,8.2128,8.4297,13.965,1.3538,153.75,0.9916,29.97,32.74,9.975
2017-11-22,0.7591,1.1789,0.6861,1.3291,3.2347,1.2728,6.6086,6.3123,7.8114,64.87,111.62,1085.66,4.11,18.7045,8.1866,8.3785,13.8725,1.349,153.7,0.9838,29.97,32.69,9.975
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,0.7619,1.1936,0.6885,1.3336,3.2227,1.2705,6.5998,6.2345,7.8087,64.67,111.54,1082.59,4.1155,18.52,8.1288,8.2769,13.8575,1.345,153.7,0.9788,29.98,32.65,9.975
2017-11-27,0.7605,1.1911,0.6909,1.3333,3.2247,1.2745,6.5967,6.2472,7.8011,64.47,111.0,1088.36,4.113,18.5405,8.147,8.2971,13.7375,1.3461,153.55,0.9804,30.02,32.61,9.975
2017-11-28,0.7617,1.1878,0.6932,1.3231,3.2055,1.2804,6.6044,6.2654,7.802,64.4,111.13,1079.87,4.101,18.5775,8.219,8.3377,13.595,1.3447,153.75,0.9831,29.98,32.55,9.975
2017-11-29,0.7572,1.1858,0.6898,1.3436,3.2285,1.285,6.6091,6.276,7.8083,64.29,111.75,1079.33,4.08,18.5125,8.2328,8.351,13.6375,1.3466,153.7,0.9837,30.02,32.57,9.975
2017-11-30,0.7572,1.1898,0.685,1.3506,3.2843,1.2884,6.609,6.2543,7.8093,64.46,112.3,1084.79,4.0875,18.6335,8.2929,8.3599,13.6425,1.3482,153.55,0.9838,29.98,32.58,9.975
2017-12-01,0.7624,1.191,0.6892,1.3505,3.2577,1.2705,6.6137,6.2476,7.8118,64.5,111.88,1082.36,4.0875,18.62,8.2777,8.3623,13.7225,1.345,153.55,0.9762,30.02,32.59,9.975
2017-12-04,0.7598,1.1848,0.6846,1.3465,3.2498,1.2696,6.6185,6.2806,7.8174,64.36,112.8,1082.36,4.0875,18.6575,8.3306,8.4238,13.5725,1.3487,153.55,0.9858,29.98,32.59,9.975
2017-12-05,0.7606,1.182,0.6879,1.345,3.2338,1.269,6.617,6.2951,7.8144,64.38,112.76,1086.85,4.066,18.715,8.2819,8.3763,13.47,1.3477,153.3,0.9868,30.03,32.61,9.975
2017-12-06,0.7565,1.1788,0.688,1.3382,3.2394,1.2788,6.6136,6.3124,7.813,64.53,112.32,1094.55,4.073,18.8895,8.2801,8.4298,13.53,1.3493,153.25,0.9904,30.04,32.64,9.975
2017-12-07,0.7526,1.179,0.6846,1.3432,3.2993,1.2832,6.6173,6.3114,7.8107,64.57,112.7,1090.68,4.086,18.9365,8.2961,8.4676,13.6375,1.3498,153.35,0.9921,30.03,32.6,9.975
2017-12-08,0.7507,1.1761,0.6845,1.3367,3.3075,1.2867,6.6199,6.3271,7.805,64.43,113.55,1092.03,4.087,18.956,8.3082,8.4696,13.6575,1.3529,153.1,0.9928,30.02,32.62,9.975
2017-12-11,0.754,1.1802,0.6919,1.3363,3.2883,1.2845,6.6175,6.3058,7.8063,64.35,113.34,1092.03,4.087,18.965,8.3625,8.4962,13.5675,1.3505,153.1,0.99,30.02,32.62,9.975
2017-12-12,0.755,1.1725,0.6928,1.3323,3.3298,1.2884,6.621,6.3473,7.8069,64.39,113.62,1090.09,4.077,19.184,8.3675,8.4465,13.695,1.3534,153.07,0.9926,30.05,32.6,9.975
2017-12-13,0.7605,1.1762,0.6988,1.3365,3.3049,1.2872,6.6171,6.3278,7.805,64.45,113.19,1088.01,4.085,19.14,8.3761,8.4464,13.525,1.3502,153.1,0.9894,30.01,32.53,9.975
2017-12-14,0.7672,1.1778,0.699,1.344,3.3396,1.2849,6.6091,6.3209,7.8074,64.36,112.56,1088.09,4.083,19.103,8.2876,8.4288,13.4775,1.3466,153.15,0.99,30.0,32.49,9.975
2017-12-15,0.7646,1.1778,0.7002,1.3316,3.3166,1.2846,6.6088,6.3204,7.8138,64.04,112.68,1086.39,4.078,19.116,8.3751,8.5053,13.185,1.348,153.1,0.9903,29.95,32.5,9.975
2017-12-18,0.7675,1.1804,0.7011,1.3398,3.2821,1.2856,6.6088,6.3049,7.8165,64.23,112.4,1084.28,4.078,19.0335,8.3358,8.4169,12.595,1.3466,153.1,0.9856,29.95,32.62,9.975
2017-12-19,0.7652,1.1822,0.6986,1.3356,3.3008,1.29,6.6088,6.2956,7.8176,64.02,112.98,1084.29,4.078,19.215,8.3733,8.4195,12.725,1.3476,153.1,0.9857,29.95,32.5,9.975
2017-12-20,0.7673,1.1881,0.6984,1.3408,3.2907,1.2846,6.5771,6.2652,7.8228,64.11,113.29,1078.14,4.071,19.213,8.3807,8.3783,12.5875,1.3436,153.0,0.9859,29.96,32.7,9.975
2017-12-21,0.7703,1.1872,0.702,1.3372,3.3065,1.2717,6.5833,6.2704,7.8187,64.02,113.42,1078.08,4.076,19.3825,8.3773,8.3935,12.73,1.3436,152.85,0.989,29.93,32.72,9.975
2017-12-22,0.7713,1.1839,0.7015,1.3379,3.3209,1.2748,6.575,6.2866,7.8137,64.02,113.3,1076.87,4.077,19.5905,8.3387,8.358,12.605,1.3441,152.85,0.9898,29.89,32.73,9.975
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,0.7728,1.1867,0.7034,1.3369,3.3173,1.2685,6.5429,6.2729,7.8151,64.08,113.2,1073.75,4.083,19.7325,8.3148,8.3451,12.505,1.3433,152.6,0.9891,29.89,32.75,9.975
2017-12-27,0.7772,1.1902,0.7069,1.3403,3.3016,1.2645,6.556,6.2557,7.8121,64.15,113.28,1073.13,4.081,19.7245,8.272,8.2684,12.3,1.3393,152.35,0.987,29.95,32.77,9.975
2017-12-28,0.7793,1.1952,0.7089,1.345,3.3005,1.2586,6.5322,6.2293,7.8153,64.07,112.85,1068.64,4.065,19.716,8.2381,8.2438,12.3725,1.3374,153.3,0.9774,29.78,32.59,9.975
2017-12-29,0.7815,1.2022,0.71,1.3529,3.3121,1.2517,6.5063,6.1933,7.8128,63.83,112.69,1067.42,4.044,19.6395,8.1819,8.1732,12.375,1.3363,153.4,0.9738,29.64,32.56,9.975
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,0.7824,1.205,0.7106,1.3596,3.262,1.2507,6.491,6.1777,7.8161,63.46,112.18,1059.39,4.018,19.484,8.1304,8.1724,12.44,1.3291,153.4,0.9718,29.58,32.44,9.975
2018-01-03,0.784,1.203,0.7104,1.3522,3.2422,1.2534,6.501,6.1884,7.8165,63.5,112.28,1063.11,4.012,19.368,8.11,8.1708,12.34,1.3283,153.6,0.9762,29.57,32.26,9.975
2018-01-04,0.7856,1.2064,0.7145,1.3539,3.2274,1.2522,6.4915,6.1719,7.8179,63.4,112.78,1061.5,4.005,19.254,8.0731,8.137,12.31,1.3281,153.6,0.9753,29.6,32.21,9.975
2018-01-05,0.7859,1.2039,0.717,1.3562,3.2285,1.2396,6.4875,6.1854,7.8186,63.38,113.18,1060.07,3.995,19.2392,8.048,8.1331,12.34,1.3268,153.45,0.9752,29.47,32.19,9.975
2018-01-08,0.7838,1.1973,0.7182,1.3566,3.2308,1.2424,6.497,6.2194,7.8212,63.48,113.08,1066.26,3.995,19.22,8.0712,8.1986,12.385,1.3323,153.7,0.9762,29.52,32.21,9.975
2018-01-09,0.7822,1.1922,0.718,1.3518,3.2491,1.2457,6.5263,6.2463,7.8202,63.66,112.57,1068.8,4.007,19.306,8.1147,8.2413,12.38,1.3355,153.7,0.9832,29.61,32.26,9.975
2018-01-10,0.7841,1.1958,0.7188,1.3513,3.2363,1.2485,6.5055,6.2276,7.8219,63.58,111.48,1067.55,4.002,19.229,8.0718,8.1973,12.495,1.3341,153.75,0.978,29.58,32.09,9.975
2018-01-11,0.7885,1.2035,0.7244,1.3543,3.2254,1.2526,6.4956,6.1881,7.8224,63.65,111.35,1062.67,3.985,19.3245,8.0135,8.1325,12.455,1.3295,153.7,0.9748,29.58,31.97,9.975
2018-01-12,0.7886,1.213,0.7239,1.3689,3.2162,1.2517,6.4607,6.1399,7.8228,63.61,111.23,1062.09,3.97,19.0535,7.9561,8.0933,12.42,1.3275,153.9,0.9713,29.6,31.95,9.975
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,
